id_str,timestamp_ms,geo_type,poly_area,lon,lat,lon2,lat2,user_id,user_location,retweet,text,label
615865166572326912,1435668672589,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,death toll rises after indonesia military plane crash an indonesian air force transport plane crashed into a,0.0
615882440096251904,1435672790918,coords,0.0,-87.6389160156,41.8790740967,,,611187514,hudson valley ny,0,chicago union station observation the service platforms are high level but they use low level platforms for passenger boarding,0.0
615889908209741824,1435674571455,coords,0.0,-87.5878448486,41.7923812866,,,1976111628,derby ks,0,street art @ metra train station 55th street,0.0
615901135753252864,1435677248310,coords,0.0,-87.6297988892,41.878112793,,,73210851,omaha ne,0,app passenger car electrician union pacific #chicago il #skilledtrade #unionpacificjobs #job #jobs #hiring,0.0
615902143459885056,1435677488566,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,cops man charged with dui walked away from rollover crash zion police reported two unusual dui arrests within two,1.0
615902841308209152,1435677654946,coords,0.0,-87.6530990601,41.7067985535,,,37973195,chicago il,0,road blocked due to overturned vehicle in #i57tuskegeeairmenmemorialtrail on i 57 inbound between 103rd st and 99t,1.0
615916113315020800,1435680819239,coords,0.0,-88.0386886597,42.1537399292,,,37973195,chicago il,0,closed due to accident in #deerpark on lk cook rd both eb wb between us 12 and quentin rd solid back to rte 53 delay of 443 mins #traffic,1.0
615916799025020928,1435680982725,coords,0.0,-88.0386886597,42.1537399292,,,37973195,chicago il,0,closed due to accident in #deerpark on lk cook rd both eb wb between us 12 and quentin rd solid back to rte 53 #traffic #chicago,1.0
615917810116612096,1435681223788,coords,0.0,-87.6389465332,41.9403572083,,,971878310,,0,it s a #hot one out here today at @cta bus stop 4867 in chicago il,0.0
615934503471685632,1435685203794,coords,0.0,-87.6240692139,41.8823204041,,,193047373,berwyn il,0,i m at cta bus stop 2188 in chicago il,0.0
615945186892451842,1435687750920,coords,0.0,-87.6239089966,41.8899002075,,,193047373,berwyn il,0,i m at @cta bus stop 1122 in chicago il,0.0
615945319713533952,1435687782587,coords,0.0,-87.6580810547,41.9654769897,,,140456074,chicago il,0,leaving the train station at @cta wilson in chicago il,0.0
615950323803291648,1435688975655,coords,0.0,-87.8622970581,41.9733009338,,,37973195,chicago il,0,closed due to accident in #rosemont on river rd nb between foster ave and balmoral ave #traffic #chicago,1.0
615967656496119808,1435693108091,coords,0.0,-88.2771682739,41.886089325,,,37973195,chicago il,0,closed due to accident in #geneva on rte 38 eb at kirk rd #traffic #chicago,1.0
615977256469557248,1435695396903,coords,0.0,-87.6389083862,41.8791236877,,,611187514,hudson valley ny,0,back at union station awaiting departure of the amtrak cardinal,0.0
615983203145256960,1435696814701,coords,0.0,-88.068397522,41.6986427307,,,2151580860,salt lake city ut,0,can you recommend anyone for this #job kelles transport hiring long haul drivers #otr,0.0
615984291005116416,1435697074067,coords,0.0,-87.69090271,41.9540214539,,,37973195,chicago il,0,closed due to accident in #northside on irving park rd eb between campbell ave and western ave #traffic #chicago,1.0
616024596098236416,1435706683550,coords,0.0,-87.9037017822,41.9769172668,,,271112497,kent wa,0,always fun to sport #seahawks gear when traveling even more fun with a young man stops you in,0.0
616144524721520640,1435735276762,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,police 141 bodies recovered from indonesia plane crash the death toll from the crash of an air force transport,0.0
616201340469915648,1435748822692,coords,0.0,-87.6044387817,41.721988678,,,37973195,chicago il,0,closed due to an earlier rollover accident in #southside on 95th st at cottage grove ave #traffic #chicago,1.0
616223859591774209,1435754191669,coords,0.0,-87.6389465332,41.9403572083,,,971878310,,0,i m at @cta bus stop 4867 in chicago il,0.0
616226439155748864,1435754806685,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,man 62 killed in south side crash a 62 year old man died early wednesday after a traffic crash on the city s,1.0
616238963154550784,1435757792639,coords,0.0,-88.0298233032,42.4077987671,,,37973195,chicago il,0,closed due to accident in #lindenhurst on rte 132 eb east of sand lk rd #traffic #chicago,1.0
616255717444419584,1435761787173,coords,0.0,-88.4224014282,42.2153015137,,,37973195,chicago il,0,closed due to accident in #huntley on rte 47 both nb sb at conley rd #traffic #chicago,1.0
616264611067621377,1435763907578,coords,0.0,-87.6069869995,41.6008682251,,,180060674,illinois,0,#automotive alert tire care manager facility manager love s travel stops amp country st #southholland il,0.0
616265276280164352,1435764066177,coords,0.0,-87.9996109009,41.8975067139,,,1676874601,,0,your beloved dave matthews has a scat fetish his chicago river incident was no accident but some sort of sick twisted sexual fantasy,0.0
616291746385948672,1435770377142,coords,0.0,-87.6329421997,41.8789367676,,,19752060,chicago il,0,brown line @ quincy elevated cta train stop,1.0
616368162456621057,1435788596153,coords,0.0,-87.6747512817,41.9553070068,,,18951813,chicago illinois,0,a week post minor injury baby steps cross train #chicago #run #runners #lakefrontpath #fitness,0.0
616372106029367296,1435789536374,coords,0.0,-87.6204910278,41.8918914795,,,22791154,chicago il,0,taking #brownline keep eyes out on the right side of the northbound train between sedgewick and armitage for betsy ross cameras ready,0.0
616383926538366977,1435792354603,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,paralyzed cop says he s being evicted because city failed to pay bills densey cole ii was driving his police suv,0.0
616385977507049472,1435792843592,coords,0.0,-87.6616744995,41.8849449158,,,81249110,chicago il & world traveler,0,when will it end the trending topics in this country are giving me the biggest migraine jesus take the whole car and drive in it alone,0.0
616412688126623744,1435799211900,coords,0.0,-87.6069869995,41.6008682251,,,2651294322,coast to coast,0,#southholland il #automotive #job tire care manager facility manager at love s travel stops amp country st #jobs,0.0
616419389143953408,1435800809547,coords,0.0,-87.6259460449,41.8821220398,,,14823775,chicago il (humboldt park),0,i m at @cta bus stop 450 in chicago il,0.0
616442211027152896,1435806250708,coords,0.0,-87.6069869995,41.6008682251,,,2651294322,coast to coast,0,join the love s travel stops amp country st team see our latest #hospitality #job opening here #southholland il,0.0
616490502636990465,1435817764325,coords,0.0,-87.8447952271,42.3636322021,,,2365967174,nationwide,0,#nursing #job in #waukegan il travel rn emergency room nurse at aureus medical group #jobs #hiring,0.0
616558284896514048,1435833924875,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,train derailment fire prompts evacuation in tennessee authorities say at least one train car carrying a flammable,1.0
616579367099961344,1435838951264,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,train derailment fire prompts evacuation in tennessee authorities say at least one train car carrying a flammable,1.0
616584242437296129,1435840113635,coords,0.0,-88.0514984131,41.5877914429,,,37973195,chicago il,0,closed due to accident in #lockport on 9th st both eb wb between madison st and garfield ave solid back to rt 171 delay of 46 mins,1.0
616591162640613376,1435841763540,coords,0.0,-87.6405181885,41.8838386536,,,67119444,lake zurich il usa,0,approaching the station @ ogilvie transportation center @metra in chicago il,0.0
616608237727694848,1435845834558,coords,0.0,-87.9091644287,41.9804840088,,,15057237,peoples republic of illinois,0,rt @aceabbott trans asia atr crash chaos in the cockpit i m taking the train or the boat,1.0
616615625880788992,1435847596031,coords,0.0,-87.8447952271,42.3636322021,,,22159498,milwaukee wi,0,can you recommend anyone for this #job travel rn emergency room nurse #waukegan il #nursing #hiring,0.0
616633968704647168,1435851969301,coords,0.0,-88.0817260742,41.5250320435,,,23472383,chicago il,0,kelle s transport service inc kelles transport hiring long haul drivers #joliet il #transportation #job #jobs,0.0
616636038140686336,1435852462693,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,extreme makeover police station edition it s now the taste of thai town acclaimed chef arun sampanthavivat s,0.0
616639383425282048,1435853260271,coords,0.0,-87.630897522,41.8854293823,,,41410924,bangalore,0,freight train derails and bursts into flames in tennessee rising trend of train accidents with hazardous goods,1.0
616640015724998656,1435853411023,coords,0.0,-88.1472854614,41.785861969,,,23472383,chicago il,0,kelles transport hiring long haul drivers kelle s transport service inc #naperville il #transportation #job,0.0
616640594916433920,1435853549113,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,burglars attempt crash and grab robbery at high end beverly store burglars crashed a minivan into a high end,1.0
616646102964502528,1435854862334,coords,0.0,-87.9806289673,42.0883598328,,,23472383,chicago il,0,can you recommend anyone for this #job kelles transport hiring over the road drivers #arlingtonheights il,0.0
616653114460913664,1435856534005,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,crash and grab thieves hit beverly store police say an attempted crash and grab early thursday at a store in,0.0
616658233768476672,1435857754543,coords,0.0,-87.8692245483,41.8050308228,,,23472383,chicago il,0,this #transportation #job might be a great fit for you kelles transport hiring long haul drivers #lagrange il,0.0
616674486394425344,1435861629471,coords,0.0,-87.7325592041,41.9244117737,,,29067010,the pussy palace chicago,0,there should be a bench at every bus stop shiiiit waiting is tiring,0.0
616682366497652736,1435863508234,coords,0.0,-87.8692245483,41.8050308228,,,23472383,chicago il,0,#lagrange il #transportation kelles transport hiring over the road drivers at kelle s transport service inc,0.0
616688410460323840,1435864949227,coords,0.0,-88.1472854614,41.785861969,,,23472383,chicago il,0,this #transportation #job might be a great fit for you kelles transport hiring over the road drivers #hiring,0.0
616707842871918592,1435869582275,coords,0.0,-88.068397522,41.6986427307,,,149163086,illinois,0,#transportation in #bolingbrook il kelles transport hiring long haul drivers at kelle s transport service inc,0.0
616710281041854464,1435870163580,coords,0.0,-87.6399078369,41.8809661865,,,3354987671,,0,@loutroop30 #train all aboard we are in the train and about to depart for colorado,0.0
616713774846734337,1435870996568,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,fourth of july travel in chicago area transportation alerts events impacting traffic traveling out of town or,0.0
616713810049511424,1435871004961,coords,0.0,-88.068397522,41.6986427307,,,149163086,illinois,0,we re #hiring read about our latest #job opening here kelles transport hiring over the road drivers,0.0
616714710818291717,1435871219721,coords,0.0,-87.3464279175,41.5933685303,,,180442777,indiana,0,love s travel stops amp country st store maintenance technician #gary in #automotive #job #jobs #hiring,0.0
616719215765008384,1435872293784,coords,0.0,-87.7751083374,41.8946533203,,,1912626588,humboldt park chicago,0,i m may have to move and my mom wants to move to out of the city hopefully i get my car by then to drive to my school,0.0
616736277195415552,1435876361546,coords,0.0,-87.8782577515,42.4102210999,,,37973195,chicago il,0,closed due to accident in #beachpark on green bay rd between yorkhouse rd and sunset ave #traffic #chicago,1.0
616765380871233537,1435883300403,coords,0.0,-87.6555023193,41.98985672,,,140456074,chicago il,0,waiting for the bus at @cta bus stop 1035 in chicago il,0.0
616781620801110016,1435887172304,coords,0.0,-88.3673706055,42.0948486328,,,15684852,by the city by the zoo,0,oh it s the weener mobile causing the gapers delay @ i 90,0.0
616783517175971840,1435887624435,coords,0.0,-87.6369552612,41.9217338562,,,570988724,,0,i forgot how chilly it was out here first when i get out it felt great now not so much @ cta bus stop 1909,0.0
616798465033539584,1435891188282,coords,0.0,-88.1672973633,41.8109016418,,,37973195,chicago il,0,closed due to accident in #warrenville on ferry rd at winfield rd #traffic #chicago,1.0
616800047804461057,1435891565644,coords,0.0,-88.3200683594,41.7605857849,,,863543816,,0,roadrunner transportation #transportation #job cdl a company truck drivers truckload #aurora il #jobs #hiring,0.0
616809842896801792,1435893900976,coords,0.0,-87.9730072021,41.8606300354,,,37973195,chicago il,0,closed due to accident in #oakbrookterrace on roosevelt rd at summit ave and villa ave #traffic #chicago,1.0
616918375566979072,1435919777181,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,solar powered plane due to land in hawaii after 5 day flight an airplane powered by the sun is scheduled to land,0.0
616946756077662209,1435926543622,coords,0.0,-87.6322555542,41.8745613098,,,244655018,south loop chicago il usa,0,very light traffic on northbound west side sidewalk of lasalle @ lasalle street station,1.0
616954313500311552,1435928345452,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,chicago police prepare for fourth of july festivities in addition to trying to stop violence in the neighborhoods,0.0
616962887697985536,1435930389700,coords,0.0,-87.6402511597,41.8786392212,,,158797585,indianapolis - bend,0,planes trains and automobiles @ chicago union station,0.0
616977340262801408,1435933835460,coords,0.0,-87.9873733521,42.0655403137,,,22148601,chicago il,0,this #nursing #job might be a great fit for you er rn emergency room registered nurse travel rn #hiring,0.0
616993552585895936,1435937700779,coords,0.0,-88.0096817017,41.7954788208,,,348083356,kingsport tn,0,waiting for the train #trainride #chicago @ downers grove train station,0.0
616999238480867328,1435939056402,coords,0.0,-88.0046005249,41.842048645,,,164742000,downers grove il,0,going to @cubs game with @kanecrowshaw88 aka @lillygornick #letsgocubs @ pace suburban bus stop yorktown center,0.0
617006178116087808,1435940710940,coords,0.0,-87.3464279175,41.5933685303,,,2651294322,coast to coast,0,love s travel stops amp country st #customerservice #job retail cashier #gary in #jobs #hiring #tweetmyjobs,0.0
617035148668735488,1435947618058,coords,0.0,-87.5788726807,41.6226615906,,,37973195,chicago il,0,closed due to accident in #bishopford on bishop ford outbound at sibley blvd #traffic #chicago,1.0
617036278266138624,1435947887375,coords,0.0,-87.5788726807,41.6226615906,,,37973195,chicago il,0,closed due to accident in #bishopford on bishop ford outbound at sibley blvd solid back to 130th st delay of 30 mins #traffic #chicago,1.0
617039625933078528,1435948685521,coords,0.0,-87.5788726807,41.6226615906,,,37973195,chicago il,0,closed due to accident in #bishopford on bishop ford outbound at sibley blvd solid back to 111th st delay of 51 mins #traffic #chicago,1.0
617041942887559169,1435949237926,coords,0.0,-87.5788726807,41.6226615906,,,37973195,chicago il,0,closed due to accident in #bishopford on bishop ford outbound at sibley blvd solid back to 103rd st delay of 76 mins #traffic #chicago,1.0
617044388217159680,1435949820938,coords,0.0,-87.5788726807,41.6226615906,,,37973195,chicago il,0,closed due to accident in #bishopford on bishop ford outbound at sibley blvd solid back to cottage grove rd delay of 85 mins #traffic,1.0
617045299622600704,1435950038234,coords,0.0,-87.5788726807,41.6226615906,,,37973195,chicago il,0,closed due to accident in #bishopford on bishop ford outbound between sibley blvd and 154th st solid back to cottage grove rd #traffic,1.0
617047705437671424,1435950611825,coords,0.0,-87.5788726807,41.6226615906,,,37973195,chicago il,0,closed due to accident in #bishopford on bishop ford outbound between sibley blvd and 159th st solid back to cottage grove rd #traffic,1.0
617048938898591745,1435950905905,coords,0.0,-87.5788726807,41.6226615906,,,37973195,chicago il,0,closed due to accident in #bishopford on bishop ford outbound between sibley blvd and 159th st solid back to king dr delay of 106 mins,1.0
617052506883948544,1435951756579,coords,0.0,-87.5788726807,41.6226615906,,,37973195,chicago il,0,closed due to accident in #bishopford on bishop ford outbound between sibley blvd and 159th st solid back to dan ryan delay of 119 mins,1.0
617054846018023424,1435952314272,coords,0.0,-87.6311416626,41.810218811,,,22344092,chicago!,0,last sunday on way to #chicagopride in a rapidly filling train car with a good chunk of revelers,0.0
617057701592313856,1435952995094,coords,0.0,-87.6297988892,41.878112793,,,2151580860,salt lake city ut,0,we re #hiring click to apply kelles transport hiring long haul drivers #chicago il,0.0
617059515372941312,1435953427533,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,man charged after driving car onto sports field striking 10 year old richard davis 18 of the 7300 block of,1.0
617076086451642368,1435957378386,coords,0.0,-87.7282409668,41.9680747986,,,26460973,chicago,0,@cta i ve been waiting an hour for the 53 pulaski bus to arrive at lawrence i don t care it s on a sunday schedule,1.0
617078122534428674,1435957863826,coords,0.0,-88.068397522,41.6986427307,,,2151580860,salt lake city ut,0,can you recommend anyone for this #job kelles transport hiring long haul drivers #otr,0.0
617091836708925440,1435961133540,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,breaking small plane crashes in western suburbs a single engine passenger plane has crashed in the western suburb,0.0
617091841846964224,1435961134765,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,at least 1 dead in bartlett plane crash a least one person was killed when a small aircraft crashed in bartlett,0.0
617103335443836928,1435963875052,coords,0.0,-87.6743774414,42.009185791,,,8269232,chicago il,0,five buses going north on clark zero going south wtf @cta @ctafails amp when 3 @metra trains pass amp still no @cta #morons #noservice #losers,1.0
617106003641921536,1435964511200,coords,0.0,-87.672996521,42.0049934387,,,8269232,chicago il,0,oh great a #22 bus pulls up amp it s packed 2nd bus right behind it skips the bus stop @ctafails @cta overpiad assholes #overpiadassholes,1.0
617122432667787264,1435968428185,coords,0.0,-87.6405487061,41.8820381165,,,225094580,algonquin il,0,just posted a photo @ garretts popcorn ogilvie train station,0.0
617140569182089216,1435972752267,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,suv rolls over on inbound dan ryan multiple lanes closed a single vehicle rollover crash on the dan ryan,0.0
617149520930054144,1435974886530,coords,0.0,-87.6393508911,41.8786125183,,,31054450,champaign il,0,just waiting on a train #chicago @ chicago union station the great hall,0.0
617168976204828672,1435979525029,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,400 foot ferris wheel stops all 66 riders safely taken off a technical crew with the orlando eye safely evacuated,0.0
617177037242003457,1435981446930,coords,0.0,-87.6721038818,41.9843215942,,,1613708209,,0,cannot stop laugh at this guy that was on the train lol,0.0
617233146925289472,1435994824521,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,66 riders safely evacuated after 400 foot ferris wheel stops a technical crew with the orlando eye safely,1.0
617317981073244160,1436015050558,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,2 teenagers hurt in gang related crash in logan square two 17 year old girls were hurt during a gang related car,1.0
617317982335729665,1436015050859,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,ntsb faa investigate bartlett plane crash bartlett ill the national transportation safety board and the,0.0
617317983589785600,1436015051158,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,teen pinned under car after logan square crash chicago two 17 year old girls were taken to the hospital saturday,1.0
617327372212281344,1436017289580,coords,0.0,-88.2836837769,42.0401878357,,,61819714,chicago,0,waiting for parades to start is boring @ elgin police station,0.0
617364537172459520,1436026150397,coords,0.0,-87.8056869507,42.0746154785,,,16366529,depends on when you ask me…,0,all aboard next stop downtown chitown #happyindependenceday @ glenview metra station,0.0
617365996291010560,1436026498278,coords,0.0,-87.6069869995,41.6008682251,,,59785313,illinois,0,join the love s travel stops amp country st team see our latest #retail #job opening here #southholland il,0.0
617374191885488128,1436028452260,coords,0.0,-87.828956604,42.1275253296,,,22968395,chicago il,0,kelly services contact center customer service inbound outbound #northbrook il #clerical #kellyjobs #job #jobs,0.0
617375532561227776,1436028771902,coords,0.0,-87.8692245483,41.8050308228,,,2151580860,salt lake city ut,0,we re #hiring click to apply kelles transport hiring over the road drivers #otr,0.0
617386019898454018,1436031272278,coords,0.0,-87.8058166504,42.0749473572,,,755452,chicago & the world,0,parade #july4th @ glenview train station,0.0
617388069650624512,1436031760977,coords,0.0,-87.8058166504,42.0749473572,,,755452,chicago & the world,0,marching band #july4th @ glenview train station,0.0
617392053731917824,1436032710856,coords,0.0,-87.6311950684,41.8858757019,,,1382890254,,0,waiting on a train he loves the city @ cta clark and lake l stop,0.0
617413507370192896,1436037825802,coords,0.0,-87.6069869995,41.6008682251,,,88114220,illinois,0,love s travel stops amp country st #hospitality #job restaurant manager general manager #southholland il,0.0
617438878064992260,1436043874647,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,wisconsin man killed in tinley park crash a wisconsin man who crashed into a light pole friday in tinley park,0.0
617444975052075008,1436045328282,coords,0.0,-87.8452377319,42.3519821167,,,30399127,chicago il,0,gas station pit stop along the robert mcclory bike path with @chicagocargo,0.0
617448190594424832,1436046094927,coords,0.0,-87.6539154053,41.9472427368,,,2955486539,northwest side of chicago,0,i m at cta bus stop #152 addison amp halsted in chicago il,0.0
617448600877047808,1436046192746,coords,0.0,-87.6405181885,41.8838386536,,,35999459,chicago,0,next stop geneva @ ogilvie transportation center @metra in chicago il,0.0
617454731170975744,1436047654322,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,children burned during domestic incident police two children and two adults were burned friday during a domestic,0.0
617457984717762560,1436048430028,coords,0.0,-87.9806289673,42.0883598328,,,23472383,chicago il,0,we re #hiring read about our latest #job opening here kelles transport hiring long haul drivers #transportation,0.0
617458847297478656,1436048635683,coords,0.0,-87.6271896362,41.8680458069,,,386663747,chicago il- 京都 - 香港 - uk,0,lots of k9 units at trains stops this weekend with the grateful dead in town might have had,0.0
617463704649465856,1436049793766,coords,0.0,-88.0817260742,41.5250320435,,,23472383,chicago il,0,we re #hiring read about our latest #job opening here kelles transport hiring over the road drivers,0.0
617465657177821184,1436050259285,coords,0.0,-88.1342163086,42.1615104675,,,180110959,illinois,0,dang train @ intersection of northwest highway amp rt 59 in barrington il,0.0
617468648412839936,1436050972451,coords,0.0,-87.6844024658,41.8368988037,,,288472375,,0,happy 4th of july from all the bikers native americans cowboys police officers construction,0.0
617543561735741440,1436068833179,coords,0.0,-88.0078659058,42.087387085,,,30038296,chicago metro,0,fireworks with a small delay for emergency responders to extinguish a small fire @ cook county circuit court,0.0
617549197525549056,1436070176856,coords,0.0,-87.6460876465,41.8185691833,,,66847659,kansas city missouri,0,i m at cta bus stop #5149 in chicago il,0.0
617550369904660480,1436070456373,coords,0.0,-87.6885452271,41.8776817322,,,2235599538,,0,i just aimed a fire cracker ina police car,0.0
617556273886834689,1436071863992,coords,0.0,-87.662979126,41.9014129639,,,519739672,,0,there are 5 articles of tie dye clothing on this train car gotta be a chicago record,0.0
617641859633016832,1436092269224,coords,0.0,-87.6316680908,41.8779678345,,,63498924,eau claire wi,0,next stop on my drive from eau claire wisconsin to houston texas was downtown chicago this is the,0.0
617649057733853188,1436093985385,coords,0.0,-87.6315917969,41.8090209961,,,37973195,chicago il,0,closed due to accident in #danryan on dan ryan nb between 47th st and 35th st #traffic #chicago,1.0
617690081780871172,1436103766280,coords,0.0,-87.6297988892,41.878112793,,,23472383,chicago il,0,we re #hiring click to apply kelles transport hiring long haul drivers #transportation #chicago il #job #jobs,0.0
617716147287425024,1436109980781,coords,0.0,-87.83984375,42.2524337769,,,732100688,,0,just posted a photo @ lake forest train station,0.0
617723101573353472,1436111638812,coords,0.0,-88.0895080566,41.6475296021,,,149163086,illinois,0,we re #hiring click to apply kelles transport hiring long haul drivers #transportation #romeoville il #job,0.0
617726085803802624,1436112350308,coords,0.0,-88.3200683594,41.7605857849,,,149163086,illinois,0,this #transportation #job might be a great fit for you kelles transport hiring over the road drivers #hiring,0.0
617729067203231744,1436113061129,coords,0.0,-88.0895080566,41.6475296021,,,149163086,illinois,0,kelle s transport service inc kelles transport hiring over the road drivers #romeoville il #transportation,0.0
617732063202914304,1436113775431,coords,0.0,-88.068397522,41.6986427307,,,149163086,illinois,0,#transportation #job in #bolingbrook il cdl a company truck drivers truckload at roadrunner transportation #jobs,0.0
617743995276374016,1436116620259,coords,0.0,-88.3200683594,41.7605857849,,,149163086,illinois,0,roadrunner transportation cdl a company truck drivers truckload #aurora il #transportation #job #jobs #hiring,0.0
617750527066009600,1436118177559,coords,0.0,-87.3008804321,41.2893218994,,,37973195,chicago il,0,closed due to accident in #i65 on i 65 nb near state rd 2 #traffic #chicago,1.0
617752264283955200,1436118591744,coords,0.0,-88.2763519287,42.1777534485,,,373710937,δζ,0,train tickets 18 food 15 new bra bc forgot one at home 10 public transportation 24 getting,0.0
617756253977190400,1436119542961,coords,0.0,-88.0057983398,41.7956581116,,,196128476,elgin il,0,pictures from waiting for the train yesterday i do love downtown chicago @ chicago union station,0.0
617760480757682176,1436120550704,coords,0.0,-87.8284225464,42.1255989075,,,43238795,champaign illinois,0,train travel across the usa starts now,0.0
617762797493948416,1436121103057,coords,0.0,-87.3090667725,41.3401298523,,,37973195,chicago il,0,closed due to accident in #i65 on i 65 nb near 153rd ave solid back to newton delay of 98 mins #traffic #chicago,1.0
617819509961797633,1436134624363,coords,0.0,-87.6657562256,41.838508606,,,37973195,chicago il,0,closed due to accident in #stevenson on i 55 inbound between ashland ave and dan ryan #traffic #chicago,1.0
617829076733005824,1436136905259,coords,0.0,-88.3200683594,41.7605857849,,,2151580860,salt lake city ut,0,we re #hiring click to apply kelles transport hiring long haul drivers #aurora il,0.0
617829527453073408,1436137012719,coords,0.0,-88.1702346802,41.800868988,,,124630403,naperville il,0,82 degrees is too hot to leave your dog in the car with the windows up police in route,0.0
617849384542171136,1436141747018,coords,0.0,-87.6930389404,41.764541626,,,37973195,chicago il,0,closed due to accident in #southside on 71st st at california ave #traffic #chicago,1.0
617872838020755456,1436147338763,coords,0.0,-87.6216430664,41.886390686,,,42431012,chicago il,0,well this is an interesting bus stop makeover #rei #letscamp #busstop #cta #reichicago #chicago,0.0
617874628782915584,1436147765714,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,police boss mccarthy on child s death this has got to stop chicago police superintendent garry mccarthy told,0.0
617912330525917185,1436156754510,coords,0.0,-88.4161529541,41.7695808411,,,37973195,chicago il,0,closed due to accident in #sugargrove on galena blvd wb at hwy 56 #traffic #chicago,1.0
617923257988059136,1436159359820,coords,0.0,-88.1882171631,41.9597473145,,,889575408,,0,driving 3 and a half hours alone isn t bad but when you start the drive at 9 pm and was in the sun all day it s not fun #exhausted,0.0
618006318834515972,1436179163069,coords,0.0,-88.1279678345,41.7404708862,,,37973195,chicago il,0,closed due to accident in #naperville on bailey rd both eb wb at washington st #traffic #chicago,1.0
618033292114157568,1436185594000,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,2 teens die 5 hurt in high speed crash in east chicago police say two teens have died after a high speed,1.0
618045626249379841,1436188534687,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,nascar racer goes airborne in fiery crash at coke zero 400 dale earnhardt jr won the rain delayed sprint cup,0.0
618072566775742465,1436194957809,coords,0.0,-88.070526123,41.5589485168,,,3015450689,montgomery il,0,top ways to drive traffic to your sales funnel using social media,0.0
618072576229638144,1436194960063,coords,0.0,-88.070526123,41.5589485168,,,21271402,illinois,0,top ways to drive traffic to your sales funnel using social media #socialmedia,0.0
618073473991184384,1436195174106,coords,0.0,-87.0608139038,41.644695282,,,16114145,el pueblo de nuestra señora..,0,i m at dune park south shore train station in chesterton in,0.0
618091050662412288,1436199364711,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,thai legend arun sampanthavivat opens second restaurant in former police station sampanthavivat originally hoped,0.0
618130820256149504,1436208846521,coords,0.0,-87.9044036865,41.9772720337,,,40488472,nyc; astoria ny; stamford ct,0,stop the train i m leavin @ chicago o hare international airport ord in chicago il,0.0
618174390077779969,1436219234376,coords,0.0,-88.0730667114,41.5128707886,,,37973195,chicago il,0,closed due to accident in #i80 on i 80 eb between richards st and briggs st solid back to houbolt rd delay of 75 mins #traffic #chicago,1.0
618175230830317569,1436219434827,coords,0.0,-87.4795532227,41.6115913391,,,19787267,chicago,0,this morning it was a parking lot @ south shore train station east chicago,0.0
618178239551279104,1436220152162,coords,0.0,-88.0730667114,41.5128707886,,,37973195,chicago il,0,closed due to accident in #i80 on i 80 eb between richards st and briggs st solid back to i 55 delay of 92 mins #traffic #chicago,1.0
618185378286014464,1436221854169,coords,0.0,-87.500038147,41.5833702087,,,863543816,,0,#hammond in #transportation #job cdl a company truck drivers truckload at roadrunner transportation #jobs #hiring,0.0
618186189602816000,1436222047602,coords,0.0,-87.6262664795,41.8880462646,,,55540658,chicago,0,authorities on scene of fatal crash near joliet joliet ill emergency vehicles and authorities are on the scene,1.0
618186586237222912,1436222142167,coords,0.0,-88.0730667114,41.5128707886,,,37973195,chicago il,0,closed due to accident in #i80 on i 80 eb between richards st and briggs st solid back to river rd delay of 103 mins #traffic #chicago,1.0
618189998882340864,1436222955805,coords,0.0,-88.0730667114,41.5128707886,,,37973195,chicago il,0,closed due to accident in #i80 on i 80 eb between richards st and briggs st solid back to shepley rd delay of 121 mins #traffic #chicago,1.0
618193961740562432,1436223900624,coords,0.0,-88.419921875,41.3109512329,,,2899492890,,0,like a car with no brakes man i can t stop,0.0
